time,e1,e2,r1,r2,tau1,tau2
1.2301025,0.3869412,0.3825343,0.64941585,2.4186542,2.3352222,2.113719
1.2351029,0.38244975,0.38697758,0.6210344,2.444866,2.2330625,2.07162
1.2401034,0.37790632,0.3914631,0.59284115,2.4709487,2.1308703,2.0297418
1.2451037,0.3733126,0.39598912,0.56484926,2.4968824,2.028683,1.9880965
1.2501042,0.36867082,0.40055424,0.5370735,2.5226493,1.9265419,1.9466978
1.2551045,0.36398304,0.40515673,0.5095271,2.5482306,1.824487,1.9055558
1.260105,0.35925114,0.40979508,0.48222214,2.5736108,1.7225595,1.8646815
1.2651054,0.3544773,0.4144673,0.4551713,2.598771,1.6208045,1.8240842
1.2701058,0.34966373,0.41917196,0.42838693,2.623697,1.5192683,1.783773
1.2751063,0.3448124,0.42390707,0.4018793,2.6483731,1.4179928,1.7437541
1.2801067,0.3399254,0.42867061,0.37565923,2.6727843,1.317029,1.7040361
1.2851071,0.33500516,0.43346095,0.34973747,2.6969175,1.2164233,1.6646245
1.2901075,0.33005357,0.438276,0.3241225,2.7207599,1.1162267,1.6255276
1.295108,0.32507288,0.4431139,0.29882336,2.7442992,1.0164871,1.5867476
1.3001083,0.32006538,0.44797257,0.27384877,2.7675247,0.91725856,1.5482943
1.3051088,0.31503308,0.4528502,0.24920559,2.7904263,0.81859046,1.51017
1.3101091,0.309978,0.45774457,0.2249,2.8129945,0.7205361,1.4723804
1.3151096,0.30490255,0.46265393,0.20093906,2.8352215,0.6231462,1.434931
1.32011,0.29980874,0.467576,0.17732811,2.857099,0.5264764,1.397828
1.3251104,0.29469872,0.472509,0.15407181,2.8786216,0.43057436,1.361074
1.3301108,0.2895745,0.47745082,0.13117433,2.8997827,0.33549666,1.3246772
1.3351113,0.28443825,0.48239958,0.10863924,2.920578,0.24129164,1.2886412
1.3401117,0.2792921,0.48735327,0.08647013,2.9410038,0.14801097,1.2529727
1.3451121,0.27413785,0.49230978,0.06466818,2.9610558,0.05570531,1.2176772
1.3501126,0.26897776,0.4972674,0.043236494,2.9807327,-0.035577476,1.1827608
1.3551129,0.2638135,0.5022241,0.022174954,3.0000324,-0.12578866,1.1482321
1.3601134,0.25864732,0.5071782,0.0014855862,3.0189548,-0.21488231,1.1140963
1.3651137,0.2534809,0.5121275,-0.018832326,3.0374982,-0.302815,1.0803603
1.3701142,0.24831617,0.51707065,-0.038778782,3.0556643,-0.38954306,1.0470333
1.3751146,0.243155,0.52200556,-0.05835414,3.0734532,-0.47502226,1.0141239
1.380115,0.23799908,0.52693075,-0.07756007,3.090867,-0.5592165,0.98163927
1.3851154,0.2328502,0.53184426,-0.096397996,3.1079066,-0.6420866,0.949589
1.3901159,0.22771013,0.5367447,-0.114869356,3.1245751,-0.7235969,0.9179828
1.3951162,0.22258043,0.54163027,-0.13297677,3.1408749,-0.8037134,0.8868309
